"class" "eu_million" "nordlb" "trump" "santand" "ing" "mr" "estonia" "euro_zone" "banker" "zone" "court" "estim" "fine" "deposit" "prosecutor" "polici" "portfolio" "role" "banca" "region" "test" "secur" "leav" "law" "support" "denmark" "institut" "italian_bank" "clear" "supervis" "stock" "lower" "process" "person" "european_bank" "chairman" "inform" "involv" "concern" "measur" "price" "march" "public" "point" "branch" "britain" "estonian" "fridai" "mondai" "reduc" "industri" "privat" "show" "propos" "bad_loan" "growth" "european_union" "larg" "alleg" "presid" "fail" "discuss" "offer" "stake" "analyst" "pai" "posit" "rais" "start" "face" "familiar" "tuesdai" "account" "commiss" "economi" "london" "target" "sew" "recent" "made" "earlier" "declin_comment" "supervisori" "tax" "nordea" "swedbank" "unicredit" "level" "member" "incom" "ag" "sale" "result" "sell" "term" "econom" "perform" "nation" "servic" "custom" "job" "top" "close" "continu" "decis" "remain" "thursdai" "loss" "scandal" "revenu" "sector" "ad" "talk" "ratio" "offici" "ceo" "hold" "wednesdai" "transact" "requir" "minist" "work" "set" "system" "dansk_bank" "largest" "chief_execut" "invest_bank" "intern" "client" "net" "global" "european_central" "statement" "back" "issu" "potenti" "sharehold" "move" "week" "increas" "reuter" "brexit" "equiti" "meet" "head" "crisi" "europ" "biggest" "bad" "credit" "quarter" "firm" "offic" "call" "germani" "carig" "debt" "matter" "base" "sourc" "oper" "part" "cut" "interest" "case" "told" "merger" "group" "declin" "union" "unit" "make" "commerzbank" "million_euro" "bond" "board" "comment" "investig" "rule" "financ" "chief" "compani" "expect" "time" "profit" "end" "german" "month" "cost" "rate" "state" "trade" "author" "includ" "itali" "regul" "peopl" "italian" "share" "countri" "asset" "investor" "deal" "execut" "monei_launder" "invest" "fund" "dansk" "central_bank" "risk" "manag" "billion_euro" "busi" "central" "launder" "ecb" "govern" "plan" "million" "report" "loan" "monei" "market" "capit" "deutsch_bank" "eu" "lender" "percent" "financi" "billion" "deutsch" "european" "euro" "year" "bank"
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.24386980426533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.84300663709054 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.91651196975523 0 0 0 0 0 2.06984705028608 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.40038665921398 4.14897485968515 0 0 2.17469329491174 0 0 0 0 0 1.61912535058979 0 0 0 0 0 0 0 0 2.03571404391662 0 0 0 1.81930452478375 0 0 0 0 0 0 1.49318166902454 0 0 0 0 3.31033057414597 0 0 0 0 0 0 1.82653782937727 0 0 0 0 0 0 0 0 0 0 0 0 0 2.98376424736491 0 0 0 0 1.38600226238844 0 0 0 0 0 0 0 0 0 0 0 0 2.2577274116431 0 0 1.86527492423964 0.766783343315908 0.217028236178726
1 0 0 0 0 13.6435392792714 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.38887965262193 0 0 0 0 0 0 0 0 2.56232353538387 6.92798106275993 2.32414210670512 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19023764934954 0 2.19285202992361 0 0 0 0 0 2.12211547883183 0 0 2.19547326340348 6.71512585484308 2.25216860708003 0 0 2.28894785858333 0 0 0 0 2.1798479455004 0 0 0 0 0 0 0 4.08489615219592 0 2.00487459553354 1.95618773181355 0 0 0 0 5.60146911765773 0 0 0 2.26615484905477 0 0 0 0 2.08618346960577 0 2.1468080914222 0 0 2.26334190767815 0 0 0 0 0 0 0 2.32713164555348 0 0 0 8.69877317964696 0 0 2.04922776308334 1.95206401462969 0 0 2.04244807609796 6.04076774290794 0 0 0 0 0 1.72809775656402 0 0 0 0 0 0 0 1.89022976402176 1.95825598487761 3.73456841334377 2.08383329226081 0 3.6422159035658 0 0 0 0 0 0 0 0 1.75476600364618 0 0 0 0 1.80855173300749 0 7.96777352344515 0 2.07448742984258 1.76837165570196 0 0 1.76154569063156 0 1.9541237475927 3.49606394292967 0 0 6.48576518769675 0 1.61471033238067 0 0 3.31339101850751 15.8630839433834 0 0 0 3.00990841049962 0 3.6386090495675 6.55394239149732 1.45116403066367 0 0 1.55210098367551 0 0 11.0029430166492 0 0 0 0 0 0 0 0 1.61912535058979 5.53456007905111 1.82653782937727 0 1.45616404108038 0 3.11249499927472 1.6445187986785 1.38600226238844 1.86162914918854 0 0 0 0 1.47386361817978 1.41925948414493 0 0 0 1.83565366278528 0 5.54400904955377 0 0 0 0 1.50495420524981 0 0 3.20316208187776 0 1.82703846552443 0 0.928193010359397 0 4.7274856345094 3.53355131381139 0 0.766783343315908 1.08514118089363
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.41553785125326 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23837528494769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.29361618284441 0 0 0 0 0 0 0 0 1.9337148759615 0 2.32713164555348 0 0 0 0 0 0 0 1.95206401462969 0 0 0 0 0 0 0 0 0 0 0 1.96448653462825 0 0 0 1.63099492614517 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.76154569063156 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52623160369709 0 0 1.49318166902454 0 1.45116403066367 0 0 0 0 1.5857647514956 0 0 0 0 0 1.55210098367551 1.45616404108038 0 0 0 0 0 0 0 0 2.63433033254744 0 0 0 0 2.50757197297481 0 0 6.93001131194222 2.49940035792964 0 1.06415582233282 0 0 1.16192456808244 0 0 0 0 0 0.928193010359397 0 0 0.883387828452847 0 1.53356668663182 0.759598826625541
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.36372109298578 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21134661255977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9337148759615 0 0 0 0 1.86351061728825 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72809775656402 0 0 0 0 0 0 0 0 1.95825598487761 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.23335777373838 0 0 0 0 0 0 0 0 0 0 1.76154569063156 1.65516528707299 0 0 0 1.61912535058979 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.45116403066367 0 0 0 0 0 0 0 0 0 0 1.83565366278528 0 0 0 0 0 0 1.55210098367551 0 0 0 0 1.38600226238844 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.06415582233282 0 0 0 0 0 0 0 0 0.928193010359397 0 0 0 0 0.766783343315908 0.217028236178726
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.48929840036898 0 0 0 0 0 0 0 0 5.10955265949697 0 0 0 2.27464146293209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.10999411829949 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52623160369709 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.65307565875454 0 0 1.54934616099667 0 0 0 0 0 3.12082256161828 0 0 0 0 0 0 0 0 0 0 1.24970017896482 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.325542354268089
1 0 0 0 0 0 0 2.8755824496253 0 0 0 0 0 2.75837528498973 0 0 0 0 0 0 0 0 0 0 0 0 5.56337272771635 0 0 0 4.94369190083551 0 0 0 0 2.30932702091998 0 2.29763098115679 2.26897572539641 0 2.24386980426533 0 0 0 2.32414210670512 2.55102398012994 0 5.36590304634497 0 0 0 2.27748641506432 0 2.20868349514029 0 0 0 2.02680529902751 4.24423095766366 2.47184595041775 0 2.19547326340348 2.23837528494769 0 0 0 6.86684357574998 0 0 0 2.04244807609796 0 0 0 9.32052059419897 0 0 0 0 0 0 0 5.86856319544066 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.734040457111 0 0 2.26334190767815 0 3.95413063367022 0 0 0 0 0 4.65426329110697 0 0 1.86351061728825 0 0 17.7550302740563 0 0 0 2.154336357843 0 2.01358924763598 0 0 2.10999411829949 2.26053685675055 0 0 0 1.96448653462825 0 0 0 1.63099492614517 0 1.89022976402176 0 0 0 3.99677617260786 1.8211079517829 0 2.06984705028608 0 0 1.87107208998882 0 0 0 1.75476600364618 0 0 0 0 0 0 0 0 0 1.76837165570196 0 0 0 3.31033057414597 0 0 19.8553994382608 4.85737605176937 0 0 4.84413099714202 1.69573247206199 1.76495284895317 0 0 0 0 0 4.51486261574943 2.0157798290158 7.277218099135 1.63848559787433 0 0 0 0 0 1.49318166902454 0 0 0 0 6.62066114829195 1.83565366278528 6.34305900598238 2.83851896828985 1.73967770399498 4.85737605176937 0 0 0 1.45616404108038 0 0 0 0 18.6162914918854 0 1.56041128080914 6.65813635277112 1.31716516627372 1.47386361817978 1.41925948414493 1.49188212368246 0 1.2537859864874 18.3565366278528 0 1.38600226238844 6.24850089482411 3.01254172226911 2.12831164466565 0 15.0495420524981 0 0 6.40632416375552 27.0552828720842 2.74055769828664 0 0.928193010359397 3.38659111746465 6.30331417934586 5.30032697071708 0.932637462119821 0.766783343315908 1.95325412560853
1 0 0 0 3.52315212168893 0 0 0 0 0 0 0 2.74010993701243 0 0 0 0 0 2.48929840036898 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27464146293209 0 0 2.30932702091998 0 0 0 0 2.24386980426533 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.24423095766366 0 0 0 0 0 0 2.28320071632776 0 0 0 0 2.04244807609796 0 0 0 0 0 0 8.8453864502391 0 4.08489615219592 1.97706531683511 0 0 0 0 0 0 5.60146911765773 0 0 4.82284978188598 0 0 2.01797521957924 0 0 0 0 0 2.19023764934954 2.32414210670512 0 0 0 0 0 1.93573712134226 0 0 0 9.58107780288281 0 0 0 0 0 4.09845552616668 1.95206401462969 0 0 4.08489615219592 0 0 0 0 0 0 1.72809775656402 2.37622125575001 0 4.40147286689552 6.79002572303446 0 0 0 0 0 0 0 0 0 3.70454908804264 0 0 2.08618346960577 1.87107208998882 0 0 3.84732908021599 0 0 8.23335777373838 4.0669588122304 1.99623523294283 1.80855173300749 1.76837165570196 0 0 0 0 1.71178418107249 0 0 0 1.9541237475927 1.74803197146484 0 0 0 0 0 0 1.76495284895317 1.65669550925375 0 1.89799679335942 0 0 1.50495420524981 0 1.81930452478375 3.27697119574866 1.45116403066367 0 0 0 1.72481368136283 0 0 2.90232806132734 4.98851976547829 1.92767256150553 0 3.67130732557056 0 0 0 0 0 0 0 0 4.64803848299 0 1.6445187986785 2.77200452477689 0 4.80474312281664 0 0 0 0 4.25777845243478 4.47564637104737 4.22534570412213 0 0 0 0 2.49940035792964 1.50627086113456 0 0 0 2.32384913616487 2.37875083243375 0 0 0.913519232762214 0 0 3.38659111746465 0 1.76677565690569 3.73054984847929 2.30035002994772 1.19365529898299
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.27464146293209 0 0 2.30932702091998 0 0 0 0 4.48773960853067 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1568584272757 0 0 0 0 0 0 0 0 6.63403983767932 0 0 0 0 0 0 0 0 0 0 2.11240666470487 0 0 0 0 0 0 0 2.08618346960577 0 0 4.38047529869908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.29862244328064 0 0 0 0 0 0 0 0 1.89022976402176 0 0 0 0 4.75244251150002 0 2.20073643344776 4.52668381535631 0 0 1.75139331916754 0 0 0 0 0 0 1.85227454402132 0 0 6.25855040881731 0 0 0 0 0 0 18.5250549909114 2.0334794061152 0 0 0 0 0 0 0 1.71178418107249 0 0 1.65516528707299 0 3.49606394292967 0 0 0 1.73967770399498 0 0 1.76495284895317 0 0 0 0 0 0 0 0 0 0 3.40424454032152 4.57869481109128 1.55210098367551 15.5233231322655 1.49318166902454 0 0 0 3.85534512301106 0 0 0 0 1.73967770399498 0 0 0 0 0 0 0 0 0 0 4.80474312281664 0 0 0 0 1.41925948414493 4.47564637104737 0 0 0 0 0 0 0 0 0 0 1.16192456808244 0 0 0 0 0 0.928193010359397 4.51545482328619 0 0.883387828452847 2.79791238635946 1.53356668663182 1.30216941707236
0 0 0 0 0 0 0 0 0 0 0 5.95843467863131 0 2.75837528498973 0 20.9762635741927 0 0 0 0 0 0 0 0 2.47531215839424 0 0 0 0 0 0 0 0 0 0 0 0 6.89289294347036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.47184595041775 0 0 0 2.25216860708003 0 0 0 0 0 0 0 4.35969589100081 0 4.53795145079282 0 0 0 0 0 2.04244807609796 0 0 1.95618773181355 0 31.6441731358255 0 0 0 0 0 0 0 0 4.03595043915847 0 0 0 0 0 0 2.32414210670512 0 0 1.97706531683511 0 2.06063039518115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.92968261243356 3.78045952804351 0 0 1.84300663709054 0 0 0 8.80294573379104 0 0 0 0 0 0 1.86728420667189 2.08383329226081 0 1.8211079517829 0 2.06984705028608 0 0 0 0 0 1.92366454010799 3.50953200729236 0 2.0583394434346 0 0 1.80855173300749 0 3.98388676172258 0 0 7.07348662280783 0 8.69877317964696 0 0 0 0 7.94215977530432 1.61912535058979 0 0 3.22942066476135 0 0 0 0 5.69399038007825 0 0 1.50495420524981 10.078899145079 0 0 1.45116403066367 0 1.52623160369709 0 0 0 0 1.45116403066367 0 0 0 0 11.1003532604692 0 6.95871081597991 0 1.8448533596837 10.9592269762636 0 2.91232808216075 1.54934616099667 0 0 0 3.72325829837708 0 1.56041128080914 0 0 0 2.83851896828985 1.49188212368246 1.40844856804071 0 3.67130732557056 0 0 0 4.51881258340367 1.06415582233282 0 3.00990841049962 0 0 0 0 0 0 0 1.12886370582155 0 0 3.73054984847929 0.766783343315908 1.19365529898299
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.19023764934954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.06063039518115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.71178418107249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.52623160369709 1.55210098367551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.56041128080914 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16192456808244 0 0 0 0 0 0 0 0 0 0 0 0.108514118089363
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.99660908202753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1798479455004 0 0 0 0 2.31522674304717 0 0 2.04244807609796 0 0 1.95618773181355 0 2.63701442798546 0 0 0 0 0 0 2.26615484905477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.72702123457649 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72809775656402 2.37622125575001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.99194338086129 0 0 1.76837165570196 1.71178418107249 0 0 0 0 0 0 0 0 0 3.22942066476135 0 0 0 0 0 0 0 1.50495420524981 2.0157798290158 0 0 1.45116403066367 0 0 0 0 0 1.8338238361082 0 0 0 0 0 0 0 0 0 5.53456007905111 0 0 0 0 0 3.289037597357 1.38600226238844 0 1.60158104093888 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.60158104093888 0 0.913519232762214 0 0 0 1.57582854483647 0 0 0 0.325542354268089
1 0 0 0 0 0 0 0 0 0 0 0 0 0 2.70892700957574 0 0 0 0 0 0 0 2.40817285555661 0 0 0 0 0 0 2.49282574088695 0 0 0 0 0 0 0 0 0 0 0 0 2.28894785858333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.65426329110697 0 0 0 0 0 4.57789571716665 0 0 0 0 0 0 2.26897572539641 0 0 0 0 0 0 0 0 1.95618773181355 0 0 0 0 0 0 0 0 0 0 2.01797521957924 4.36487053813071 0 0 0 4.29361618284441 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.21937878425704 0 0 0 2.154336357843 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.89022976402176 0 0 0 0 0 0 4.13969410057215 0 0 0 1.85600589163418 0 0 0 0 0 0 0 0 1.76837165570196 0 0 0 0 0 17.3975463592939 3.52309138126312 3.31033057414597 0 0 0 1.61912535058979 0 0 1.61471033238067 0 0 0 0 0 0 0 3.00990841049962 0 0 0 0 0 0 3.10420196735102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.289037597357 0 0 0 0 0 3.95149549882116 0 0 0 0 3.76135795946221 0 0 4.15800678716533 0 4.51881258340367 0 7.58433493383025 1.50495420524981 0 0 8.0079052046944 0 0 0 0.928193010359397 4.51545482328619 7.87914272418233 0 0 1.53356668663182 1.62771177134044
1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26.9694817382477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.26897572539641 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.23837528494769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.77698047282076 2.04244807609796 0 0 1.95618773181355 0 10.5480577119418 0 0 0 0 2.08383329226081 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9337148759615 2.12455748248738 0 0 0 1.86351061728825 0 0 0 2.04922776308334 0 0 2.154336357843 0 0 0 0 0 0 0 0 2.37622125575001 0 2.20073643344776 0 0 0 3.50278663833508 0 1.95825598487761 0 0 0 0 0 2.06984705028608 0 0 0 1.85600589163418 0 0 1.75476600364618 0 0 0 0 5.42565519902247 0 1.99194338086129 0 0 0 0 2.17469329491174 0 0 0 0 3.97107988765216 0 0 0 1.61471033238067 0 0 1.65669550925375 0 0 0 1.82472459225309 3.00990841049962 14.1104588031106 0 0 0 0 0 0 1.72481368136283 0 1.8338238361082 0 0 0 0 0 0 0 0 0 0 0 1.55210098367551 0 0 0 0 1.38600226238844 0 1.60158104093888 0 0 0 1.47386361817978 5.6770379365797 2.98376424736491 1.40844856804071 0 0 0 0 0 0 3.19246746699847 0 0 1.16192456808244 0 11.2110672865722 0 0 0 0 2.2577274116431 15.7582854483647 0 1.86527492423964 1.53356668663182 0.976627062804267
0 0 0 34.7544586756272 0 0 0 0 0 0 0 2.97921733931566 0 0 0 0 0 0 0 0 0 0 0 0 2.47531215839424 0 0 0 0 0 0 0 0 0 0 0 0 2.29763098115679 6.80692717618923 0 0 0 0 0 2.32414210670512 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.65426329110697 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.95618773181355 0 0 0 0 0 0 0 0 2.26615484905477 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9337148759615 0 0 0 0 0 0 0 0 0 1.95206401462969 0 4.30867271568599 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.86728420667189 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.80855173300749 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.73967770399498 1.61471033238067 0 0 0 0 0 0 0 3.00990841049962 4.0315596580316 0 0 0 0 0 4.65630295102653 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.38600226238844 1.86162914918854 0 0 0 0 0 0 0 4.22534570412213 0 1.83565366278528 0 1.38600226238844 1.24970017896482 0 4.25662328933129 0 1.50495420524981 0 0 3.20316208187776 0 0.913519232762214 0 0.928193010359397 0 3.15165708967293 0 0 0 1.08514118089363
0 0 0 0 0 0 0 0 0 5.45325317335029 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.30054219136425 0 0 0 0 0 0 0 0 0 2.23018970036125 0 0 0 0 0 0 2.19023764934954 0 0 0 0 2.44117915202478 0 0 0 0 0 0 0 2.25216860708003 0 2.28320071632776 0 0 0 0 0 0 0 0 0 0 0 2.21134661255977 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25495025004191 0 0 0 0 6.33721999411461 0 2.19023764934954 0 0 2.01358924763598 1.97706531683511 0 0 1.93573712134226 0 0 0 0 0 0 0 0 0 0 0 0 2.154336357843 0 0 1.92968261243356 0 0 0 1.84300663709054 0 0 0 0 0 0 1.63099492614517 0 0 0 1.86728420667189 0 0 0 0 0 0 0 1.87107208998882 0 0 0 0 2.09326732449417 2.0583394434346 2.0334794061152 0 1.80855173300749 1.76837165570196 0 0 0 0 0 2.17469329491174 0 1.65516528707299 0 1.74803197146484 0 1.61912535058979 0 1.73967770399498 1.61471033238067 0 1.76495284895317 1.65669550925375 0 0 0 0 0 0 0 0 1.45116403066367 0 1.52623160369709 0 0 1.49318166902454 0 1.45116403066367 0 5.7830176845166 0 0 0 0 0 1.61912535058979 0 1.82653782937727 0 0 1.54934616099667 1.55624749963736 0 0 0 0 3.12082256161828 0 1.31716516627372 0 2.83851896828985 2.98376424736491 0 1.2537859864874 0 0 0 2.49940035792964 0 0 4.55060096029815 0 0 1.18937541621687 0 0 0.913519232762214 0 1.85638602071879 2.2577274116431 0 0.883387828452847 1.86527492423964 0 0.542570590446815
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.3952694507207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.1568584272757 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.0036727941443 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.50278663833508 0 1.95825598487761 0 2.08383329226081 0 0 1.85227454402132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.81930452478375 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.55210098367551 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.56812624865062 0 0 0.913519232762214 0 0 0 0 0 0 0 0.651084708536178
1 0 0 0 0 23.8761937387249 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.16701079873972 0 0 0 0 0 0 0 2.02680529902751 0 0 0 0 4.47675056989539 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.00974919106707 1.95618773181355 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9337148759615 0 0 0 0 0 2.17469329491174 0 0 0 0 0 0 0 0 0 0 0 0 1.84300663709054 3.45619551312804 0 0 0 0 0 0 0 0 0 1.86728420667189 0 0 0 0 0 0 0 0 0 0 0 1.75476600364618 0 0 0 0 0 0 5.97583014258386 0 0 0 0 2.17469329491174 0 0 0 0 0 0 6.48576518769675 0 1.61471033238067 3.39146494412397 0 0 13.5969290943286 0 0 0 1.50495420524981 0 0 0 2.90232806132734 0 0 0 0 0 3.66764767221641 4.35349209199101 0 0 0 0 0 0 0 0 0 0 1.55210098367551 1.45616404108038 0 0 1.6445187986785 2.77200452477689 0 0 0 0 0 0 1.41925948414493 0 1.40844856804071 0 0 0 0 1.24970017896482 0 4.25662328933129 0 0 0 0 3.20316208187776 0 1.82703846552443 0 0.928193010359397 0 3.15165708967293 0.883387828452847 0 0.766783343315908 0.651084708536178
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.60884355101876 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.34221488776481 0 0 2.32414210670512 0 0 0 0 2.16701079873972 2.19023764934954 0 0 0 0 2.44117915202478 0 0 0 0 0 0 0 0 2.3952694507207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.25495025004191 0 4.36487053813071 0 0 4.22481332940974 0 2.19023764934954 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.14931122164032 0 0 1.95206401462969 0 2.154336357843 0 0 0 1.89022976402176 0 0 1.84300663709054 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8211079517829 0 0 0 0 0 0 0 0 0 2.09326732449417 0 2.0334794061152 0 0 0 0 0 0 0 1.71178418107249 0 0 1.65516528707299 0 0 0 0 0 0 0 0 0 0 0 3.79599358671883 0 0 0 0 0 0 0 0 0 0 0 1.49318166902454 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.09869232199333 0 0 0 0 1.60158104093888 3.12082256161828 0 0 0 5.6770379365797 2.98376424736491 0 0 0 0 0 0 4.51881258340367 0 6.0674679470642 0 0 4.75750166486749 0 0 0.913519232762214 0 0.928193010359397 3.38659111746465 0 0 4.66318731059911 0 0.542570590446815
